condition,cell_type,ms_glycolysis1,ms_hypoxia_hif11,ms_one_carbon1,ms_tca1
unin_hto,Alveolar_Macrophage,0.0686242900246515,-0.0539308820346121,0.0558587778656411,-0.288274114564153
unin_hto,Alveolar_Macrophage,0.0112498881588853,-0.0626865705699516,-0.157269763641047,0.476814189055437
unin_hto,Interstitial_Macrophage,0.143508667361832,-0.0417082597445108,0.0858901991386139,0.139757715079974
unin_hto,Alveolar_Macrophage,-0.144401209558143,0.354218061394797,-0.111319450765238,-0.155867930494251
unin_hto,Interstitial_Macrophage,-0.249276816674216,-0.0309340229686582,-0.114339450628524,-0.207390738950865
unin_hto,Alveolar_Macrophage,-0.115617692790748,-0.0846296982466222,-0.168959605607776,-0.0539604628042779
unin_hto,Alveolar_Macrophage,0.0267394483661503,-0.0423876805733517,-0.0985283593489986,-0.19175065419254
unin_hto,Interstitial_Macrophage,-0.0797107800401369,0.190172504230548,-0.169046477673217,-0.156463168543237
unin_hto,Alveolar_Macrophage,0.0300634627854162,-0.0349433232414417,-0.147000913965292,0.128472789177653
unin_hto,Interstitial_Macrophage,0.0861433527994108,0.218250087099102,-0.126056227109976,-0.125119687311736
unin_hto,Interstitial_Macrophage,-0.207199671996988,-0.0361220478684545,0.184116235236399,0.0841626345485816
unin_hto,Interstitial_Macrophage,-0.109468745425677,-0.0373435061847283,0.55961773875054,-0.0835762987931207
unin_hto,Interstitial_Macrophage,-0.0883554323380197,-0.0485457842820764,-0.144595341697328,-0.031413240205672
unin_hto,Alveolar_Macrophage,-0.212041680548609,-0.0668520468978665,0.0012388771346136,0.144103021778178
unin_hto,Alveolar_Macrophage,0.0247909945968816,-0.0245730725685082,0.349434894070283,-0.121721227774981
unin_hto,Interstitial_Macrophage,0.00122079898915672,-0.0406607299967382,-0.17626348389442,0.239360777728755
unin_hto,Alveolar_Macrophage,0.0180244986572957,-0.0627567341971568,-0.176422465261946,0.348195327735771
unin_hto,Monocyte,0.0650329091568352,-0.0545068397059895,-0.136267099264974,-0.0902728478472897
unin_hto,Interstitial_Macrophage,0.035532050962291,-0.0509867183972512,0.00613631850122909,0.422064220173594
unin_hto,Interstitial_Macrophage,0.0141366773042537,0.18096663438823,-0.158559359313611,0.336512418958185
unin_hto,Alveolar_Macrophage,-0.255171090474588,-0.048079118114879,-0.130337381824274,-0.0700977768680366
unin_hto,Interstitial_Macrophage,-0.191564644322883,-0.0551088753207485,0.21779406998031,0.299165813051121
unin_hto,Alveolar_Macrophage,-0.396607946847398,-0.0197843759736352,-0.0820065195758995,-0.174544483567886
unin_hto,Interstitial_Macrophage,-0.0144173190277936,-0.0557270247220399,-0.209513917932946,-0.0408662183281621
unin_hto,Interstitial_Macrophage,0.0713567481040143,0.116055224437669,-0.0949852552259917,-0.114925182951416
unin_hto,Interstitial_Macrophage,-0.219153558075042,-0.0274511946912504,0.221357453578875,-0.199710883671378
unin_hto,Alveolar_Macrophage,-0.189207573591424,-0.0527809445208153,0.115319966125962,0.16158600883473
unin_hto,Alveolar_Macrophage,-0.130475225221792,-0.053142898485462,0.192160907001567,0.222951048800405
unin_hto,Interstitial_Macrophage,-0.253841898101631,-0.0300149391525272,-0.138206389653758,-0.279322155388364
unin_hto,Interstitial_Macrophage,-0.20803213640425,-0.0457112889560204,-0.149865377075052,-0.1075365656222
unin_hto,Interstitial_Macrophage,0.0013968986848435,-0.0550367535944166,-0.151769468267946,-0.205432423610911
unin_hto,Interstitial_Macrophage,-0.311007842082952,-0.0461281186538364,-0.145933019790865,-0.233064860093103
unin_hto,Interstitial_Macrophage,0.103918665612565,-0.0347359656907695,-0.142117846927823,0.00762294046716228
unin_hto,Interstitial_Macrophage,0.182258471691012,-0.0439778608186371,0.0885110208975183,0.166351470516958
unin_hto,Interstitial_Macrophage,-0.277250526125942,-0.0363787010921404,-0.139074703988904,-0.265007051680086
unin_hto,Interstitial_Macrophage,-0.375444089803465,-0.0401580102833681,-0.165408732801314,-0.0196816437193949
unin_hto,Interstitial_Macrophage,-0.0300544373926293,-0.0648122227334172,-0.142829833331031,0.0749584580085571
unin_hto,Interstitial_Macrophage,-0.33320543337669,0.570774540808557,0.388067874486237,-0.0654463015165714
unin_hto,Interstitial_Macrophage,-0.0805819582298505,0.164601553993679,-0.184608462862116,0.00118783732288152
unin_hto,Interstitial_Macrophage,-0.0984231214280519,-0.0714600291126255,0.113385706630318,-0.251693557892275
unin_hto,Interstitial_Macrophage,0.185375766446581,-0.0615431291017638,-0.180636997142973,-0.101655794470622
unin_hto,Interstitial_Macrophage,0.37023935201863,-0.0533583582802933,0.0846792667647572,-0.0274531849405952
unin_hto,Alveolar_Macrophage,-0.268264683531422,-0.0253233138780052,0.202610248158157,-0.227003151660706
unin_hto,Interstitial_Macrophage,-0.161055472380656,-0.0643530846106573,0.0445362253968483,-0.127230681181887
unin_hto,Alveolar_Macrophage,-0.0823147710553118,-0.0337401456622248,0.381450867950914,-0.0982776617101765
unin_hto,Alveolar_Macrophage,-0.0123853640744146,-0.0389638019512733,0.186325432874655,0.328196739953176
unin_hto,Interstitial_Macrophage,-0.0999856426846835,-0.0170748128883388,-0.0977398998327543,-0.193963329781241
unin_hto,Interstitial_Macrophage,0.182600489087696,-0.0746103166864993,-0.0673057728359582,0.0151051021237744
unin_hto,Alveolar_Macrophage,-0.15390771128007,-0.0542800522555082,0.0903158139140014,-0.280596523902967
unin_hto,Interstitial_Macrophage,0.0494524541750214,0.141309243439138,-0.170979621844959,-0.0352431603740641
unin_hto,Interstitial_Macrophage,-0.153463613779922,-0.0626434988624195,0.12109720509025,-0.0637970783970951
unin_hto,Interstitial_Macrophage,-0.0700110219092507,-0.0447547567983667,0.129902620299203,-0.0672821106148227
unin_hto,Alveolar_Macrophage,0.237519304468278,0.22618184313226,0.057036974551345,-0.114615909186007
unin_hto,Interstitial_Macrophage,-0.377436346977832,-0.0342976557743539,-0.0857441394358849,0.11011588843306
unin_hto,Alveolar_Macrophage,-0.208021780733005,0.344343063162395,-0.112846509463332,0.0215171939596013
unin_hto,Interstitial_Macrophage,-0.54254230746205,-0.0630948619377444,-0.146895065334099,0.0796421180979138
unin_hto,Interstitial_Macrophage,0.055176932739782,0.253906605909258,0.185396413659909,0.110089405009118
unin_hto,Interstitial_Macrophage,-0.189471701880649,-0.0632418377842272,-0.147597562689233,-0.303772861109484
unin_hto,Interstitial_Macrophage,-0.177013479183625,-0.0459773939915507,0.161687269440935,-0.290856899675568
unin_hto,Interstitial_Macrophage,0.0793204590407435,0.172884438747918,0.00798874314828546,0.00218415807852923
unin_hto,Interstitial_Macrophage,-0.0724187020115245,-0.0535458530237391,-0.182335555457514,0.370965927549993
unin_hto,Interstitial_Macrophage,0.186098407522227,-0.0662310140972974,0.0554600615737936,0.0685652619402208
unin_hto,Interstitial_Macrophage,0.0866643117238002,-0.0536042173637868,-0.0519243829827293,-0.222179500365637
unin_hto,Interstitial_Macrophage,0.294641800395958,-0.0457382097099993,0.330618710576201,-0.0737830726433485
unin_hto,Interstitial_Macrophage,0.150060974666614,-0.0431590823374214,0.363106182497633,0.0534717320568071
unin_hto,Interstitial_Macrophage,-0.155990689921753,-0.0563284252758648,0.0895361179307705,-0.128447375123001
unin_hto,Interstitial_Macrophage,-0.0963419908405979,-0.0276223849154838,-0.0690559622887096,0.146534966940524
unin_hto,Interstitial_Macrophage,-0.119846167839292,-0.0494373787727186,-0.136933581314474,-0.0233753741644938
unin_hto,Interstitial_Macrophage,-0.18243866774562,-0.0345857763071433,-0.140187163531467,-0.237189214563599
unin_hto,Interstitial_Macrophage,0.352765696900151,-0.0470058857345216,0.0706913829663691,0.354703343424623
unin_hto,Interstitial_Macrophage,-0.0319034633974405,-0.0531172363147992,-0.143945341802685,-0.0385439156814334
unin_hto,Interstitial_Macrophage,-0.161238574221833,-0.0672547229834838,-0.21326055446241,-0.356366546000744
unin_hto,Interstitial_Macrophage,-0.0403346248854615,-0.0471240575890539,-0.146326947115804,-0.0311110031694942
unin_hto,Interstitial_Macrophage,-0.141701280360469,-0.0551049189223495,0.127695186673314,-0.0788812367727383
unin_hto,Interstitial_Macrophage,-0.291882259872066,-0.0555459751528815,0.0723703336084698,-0.329602105341138
unin_hto,Interstitial_Macrophage,-0.33748215053983,-0.0525132362665804,-0.161220336388929,-0.277980667500891
unin_hto,Interstitial_Macrophage,-0.00978702499280593,-0.0552919576213535,-0.0775008224738374,-0.0235078573597198
unin_hto,Interstitial_Macrophage,0.565943230354521,-0.0288962888880447,0.215978387090412,-0.1844410994282
unin_hto,Interstitial_Macrophage,0.120436384234805,-0.0551631975619778,0.000860444767025098,-0.0354529022446346
unin_hto,Interstitial_Macrophage,0.371666378801451,-0.0217727786513678,0.356259367634801,-0.0530601322318722
unin_hto,Alveolar_Macrophage,0.253623267632611,-0.0456463656763267,-0.115203826082595,-0.143767029141453
unin_hto,Interstitial_Macrophage,-0.279435230220108,-0.0515222774687613,-0.155299547063024,-0.111904787258579
unin_hto,Alveolar_Macrophage,0.039507726748554,0.396623257563109,-0.109779357268791,-0.180327137330865
unin_hto,Interstitial_Macrophage,-0.0282669277756196,-0.0782311566689774,0.42134137881461,0.0449523028278401
unin_hto,Alveolar_Macrophage,-0.00328536684982361,-0.0481578728926224,-0.128878468387321,-0.0782890753811662
unin_hto,Alveolar_Macrophage,-0.0365950820532895,-0.0585574474634201,0.146393305790278,0.407823186418529
unin_hto,Alveolar_Macrophage,-0.146288188978787,0.161451562587631,-0.19489612109157,-0.213779319921691
unin_hto,Interstitial_Macrophage,-0.0404923431440156,-0.0416715412485067,-0.113171012674626,0.19685824691915
unin_hto,Alveolar_Macrophage,-0.00581865345569821,-0.0471751239653324,0.253280068159095,0.00432240494210756
unin_hto,Alveolar_Macrophage,-0.0708658231910108,-0.0534026248188362,-0.0183050010680781,0.0882302635575921
unin_hto,Interstitial_Macrophage,0.194962293352311,-0.0439382989158395,-0.145440554585694,0.10162426795872
unin_hto,Interstitial_Macrophage,0.395154644237359,-0.0301823971592423,0.442675158335553,-0.0795320083247491
unin_hto,Alveolar_Macrophage,-0.377628571469228,-0.0294568947892801,-0.126527506827929,-0.155789763398109
unin_hto,Monocyte,-0.0941335991121271,-0.020886638665524,-0.0707149932446812,-0.107498607963987
unin_hto,Interstitial_Macrophage,-0.165310756378795,0.169635949478494,0.018687782964386,0.0583287886879468
unin_hto,Interstitial_Macrophage,-0.161471770483102,-0.0434639239769519,-0.14487974658984,-0.255196269251523
unin_hto,Alveolar_Macrophage,0.0745239167379751,-0.0444214154807202,-0.131795020313168,-0.190971580393431
unin_hto,Interstitial_Macrophage,-0.269027393992396,-0.0118296650421006,-0.0394322168070022,-0.0740328181159132
unin_hto,Interstitial_Macrophage,0.219711739718308,-0.0731254377881659,0.647021091243505,-0.265890767106667
unin_hto,Interstitial_Macrophage,-0.22330143546421,-0.0273541353639798,-0.110271199907228,-0.17051272460282
unin_hto,Interstitial_Macrophage,0.283924732268454,-0.0380532582586738,-0.117249006611654,-0.18373219184215
unin_hto,Alveolar_Macrophage,-0.160438236103509,-0.0536618043202885,0.274979052141231,-0.26461662276556
unin_hto,Interstitial_Macrophage,-0.148829181011095,-0.0290839330480418,0.284638551477732,-0.176511046850803
unin_hto,Alveolar_Macrophage,-0.306101064319726,-0.0539910730484967,0.0652964659459069,0.352336590837322
unin_hto,Interstitial_Macrophage,-0.268226748105152,-0.0491663530615036,-0.154667681463965,0.487476026670455
unin_hto,Alveolar_Macrophage,0.17533144207721,-0.0363224664202691,-0.154514928816078,-0.209936900395014
unin_hto,Monocyte,0.38596317055245,-0.0292059353248961,-0.15047783175039,-0.250306708692036
unin_hto,Interstitial_Macrophage,-0.348898822797803,-0.0511553004182133,-0.148055282323742,-0.048969738461827
unin_hto,Interstitial_Macrophage,-0.432531569942817,-0.0383104420211259,-0.132629059518729,-0.193599390345965
unin_hto,Alveolar_Macrophage,0.132959009149405,-0.0467125517774711,-0.132810196230065,0.0961937201832556
unin_hto,Alveolar_Macrophage,-0.336252408567784,-0.0394900075552984,-0.121823398019443,-0.235905308620762
unin_hto,Alveolar_Macrophage,-0.418433129593358,-0.00911176256145922,-0.0759313546788268,0.0977477680841339
unin_hto,Alveolar_Macrophage,0.000513039898450418,-0.0408433972185636,-0.158660124124219,0.0294142759940109
unin_hto,Interstitial_Macrophage,-0.376940050651454,-0.027291757518355,0.359440184765089,-0.285618281463515
