p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,cell_type
1.10541430638545e-145,1.9073983770339,0.214,0.077,2.4809918692515e-141,ATP2B4,NK_cell
4.60786936147398e-145,1.92453846838235,0.213,0.077,1.03419019948922e-140,CD320,NK_cell
2.09916764060321e-144,1.72883452595745,0.232,0.089,4.71137185256984e-140,ABI3,NK_cell
6.42533393541724e-144,1.59003465427345,0.281,0.123,1.44210194846504e-139,FKBP11,NK_cell
8.40578225902413e-144,-3.23144840272573,0.026,0.204,1.88659377021538e-139,CYBB,NK_cell
9.92572348169451e-143,1.68147661804835,0.245,0.098,2.22772937823152e-138,ZBP1,NK_cell
1.40249262681497e-142,-1.5797913030117,0.175,0.394,3.14775445162352e-138,SOD2,NK_cell
8.06175837132914e-142,-0.452817896189739,0.924,0.939,1.80938104886111e-137,RPL8,NK_cell
1.01284450201127e-141,1.25613815759824,0.446,0.272,2.2732282003141e-137,PPP1R18,NK_cell
2.42672677506927e-141,-1.0835256519096,0.52,0.661,5.44654557396547e-137,LDHB,NK_cell
8.35350390510612e-141,2.44394985661552,0.137,0.035,1.87486041646202e-136,ZNF600,NK_cell
1.76021788881705e-140,-2.623255136411,0.045,0.23,3.95063302966098e-136,CD68,NK_cell
4.63257227793298e-140,-3.93303401819336,0.034,0.208,1.03973452205928e-135,FCN1,NK_cell
2.08677599913866e-137,-2.04379342535783,0.116,0.314,4.68356005246681e-133,HLA-DMA,NK_cell
2.09763022209311e-137,2.25104034301802,0.148,0.041,4.70792127046577e-133,SLAMF7,NK_cell
2.34500382745396e-137,-2.00425223496682,0.058,0.249,5.26312659033767e-133,CAPG,NK_cell
4.13920048604834e-137,0.690699957521702,0.651,0.437,9.2900215708869e-133,ANXA1,NK_cell
8.0557536150664e-136,-1.37471815700015,0.506,0.662,1.8080333413655e-131,SAT1,NK_cell
6.50222344905666e-135,-2.19978799985663,0.066,0.255,1.45935903090628e-130,CTSH,NK_cell
7.00524261720968e-135,0.526578497249699,0.9,0.895,1.57225665300654e-130,MT-ND4L,NK_cell
4.45158561585972e-134,-2.66368841885299,0.036,0.212,9.99113875623556e-130,TMEM176B,NK_cell
1.45264031992928e-133,1.38007441172095,0.394,0.226,3.26030593404927e-129,SUN2,NK_cell
3.00160372335623e-133,-3.00525427513309,0.025,0.194,6.73679939670072e-129,SLC7A7,NK_cell
1.27277032575576e-132,-3.83978929772313,0.025,0.189,2.85660571912624e-128,MNDA,NK_cell
2.7113090364424e-132,-2.29891314695803,0.099,0.287,6.08526200139133e-128,GRN,NK_cell
2.93383494324798e-132,-3.38563724772163,0.022,0.186,6.58469914662576e-128,MS4A6A,NK_cell
5.70595873072157e-132,-0.431994796515873,0.895,0.924,1.28064537752315e-127,RPL9,NK_cell
2.1565729053929e-130,1.78163288880338,0.243,0.103,4.84021222886382e-126,TSPAN32,NK_cell
2.72762086484195e-129,-2.57644240761952,0.039,0.211,6.12187226905127e-125,MEF2C,NK_cell
8.18794516341496e-129,-3.38595061436863,0.03,0.194,1.83770241247685e-124,KLF4,NK_cell
2.4791845681486e-128,1.75085212376841,0.253,0.111,5.56428184475272e-124,CD300A,NK_cell
7.15790110148807e-128,0.928792078872354,0.586,0.441,1.60651932321798e-123,PPP1CA,NK_cell
1.859123857695e-127,-0.435705883196988,0.875,0.91,4.17261758621066e-123,RPS9,NK_cell
3.18686017601531e-127,-3.33224712016844,0.027,0.19,7.15258897904875e-123,VCAN,NK_cell
4.7060864067113e-127,-2.62255818930666,0.038,0.208,1.05623403312228e-122,TMEM176A,NK_cell
4.36027832419481e-126,-2.62640541535888,0.051,0.222,9.78620867082283e-122,MAL,NK_cell
5.33569611652506e-126,1.16293409321132,0.439,0.271,1.19754363639288e-121,MBP,NK_cell
9.91852910644876e-126,0.656889588656445,0.759,0.611,2.22611467265136e-121,CORO1A,NK_cell
1.4987312178194e-125,0.867786836356492,0.593,0.419,3.36375234527387e-121,LCP1,NK_cell
2.18795387753372e-125,1.43542564082955,0.324,0.166,4.91064368273668e-121,RASAL3,NK_cell
4.08950624434627e-124,1.80116746663101,0.197,0.073,9.17848781481078e-120,PTPN7,NK_cell
5.54577595277334e-124,1.15580215946584,0.392,0.218,1.24469395484045e-119,MYO1F,NK_cell
1.36847649565539e-123,1.71222047270971,0.188,0.068,3.07140864684896e-119,SH2D1A,NK_cell
6.13925586605927e-123,1.77763929093762,0.188,0.067,1.37789458657834e-118,PRDM1,NK_cell
9.25563449384153e-123,0.631577791483916,0.777,0.659,2.07733460579779e-118,TXNIP,NK_cell
1.11677991174734e-122,1.55974239605447,0.1,0.021,2.50650083392574e-118,RAB27B,NK_cell
1.43103573287441e-122,-2.97014052807068,0.021,0.176,3.21181659886333e-118,ALDH2,NK_cell
1.67559405977089e-122,2.52440135736204,0.111,0.026,3.76070330774979e-118,TRG-AS1,NK_cell
2.63352447409481e-122,-3.02279017424046,0.03,0.188,5.91068232965838e-118,TNFSF13B,NK_cell
2.19333527101186e-121,-0.351261199852877,0.968,0.978,4.92272168225902e-117,RPLP1,NK_cell
3.1693727689102e-120,1.2624221239642,0.376,0.213,7.11334024254206e-116,MAPRE2,NK_cell
2.86464325918652e-119,0.875298312590175,0.457,0.275,6.42940533091823e-115,LAT,NK_cell
6.64070630999003e-119,-1.74959685539151,0.062,0.236,1.49044012421416e-114,SPINT2,NK_cell
9.48681945971824e-119,-2.95803194501738,0.022,0.173,2.12922175953916e-114,CLEC7A,NK_cell
3.51628168011807e-118,0.967481744707276,0.552,0.409,7.891942602857e-114,PDIA3,NK_cell
3.34745891516435e-117,0.709762765464892,0.608,0.404,7.51303678919486e-113,CD3E,NK_cell
5.07363531739678e-117,-5.01138004595959,0.121,0.289,1.13872671063653e-112,S100A8,NK_cell
3.03897509801705e-116,1.1018761084381,0.435,0.268,6.82067570998947e-112,TBC1D10C,NK_cell
3.67561013208529e-116,2.23244997582074,0.118,0.031,8.24953938045222e-112,FUT11,NK_cell
7.77897365501686e-116,2.18981561486112,0.134,0.039,1.74591284713199e-111,USP28,NK_cell
1.34872203874959e-115,0.551975063258055,0.819,0.724,3.02707174376957e-111,MT-ATP8,NK_cell
3.92840336495565e-115,-2.06748598730135,0.166,0.342,8.81690851230646e-111,TYMP,NK_cell
8.58128203167825e-115,-2.31969132519382,0.032,0.185,1.92598293918987e-110,CFD,NK_cell
3.63006549229397e-114,1.27412566886473,0.355,0.201,8.1473189909046e-110,BTN3A2,NK_cell
3.96575046835156e-114,-3.43310861793152,0.015,0.157,8.90073035116824e-110,LY86,NK_cell
5.80443494853777e-114,-3.41252679007989,0.021,0.166,1.30274737984982e-109,CFP,NK_cell
1.02006051347042e-112,0.924755519144839,0.552,0.401,2.28942381643302e-108,HLA-F,NK_cell
1.55887030845427e-112,-5.479070041916,0.015,0.153,3.49872852029476e-108,S100A12,NK_cell
2.6384470550316e-112,-2.03975263821582,0.075,0.244,5.92173057031293e-108,NAMPT,NK_cell
2.94357738714921e-112,-2.07495285888159,0.038,0.195,6.6065650877177e-108,MGST1,NK_cell
3.48681915957783e-112,0.942502489404015,0.521,0.359,7.82581692175648e-108,CD3D,NK_cell
4.18754465115422e-112,-0.680552589706834,0.803,0.879,9.39852521505053e-108,COX7C,NK_cell
8.95843297669798e-112,-2.79290093492919,0.069,0.23,2.0106306972901e-107,APOE,NK_cell
1.87785433927696e-111,2.00881115421607,0.13,0.038,4.21465627907322e-107,PRR5,NK_cell
1.99989863831282e-111,-2.57587913913991,0.024,0.171,4.4885725038293e-107,LY96,NK_cell
2.63165498743284e-111,0.534362687739688,0.785,0.714,5.90648645379427e-107,UBB,NK_cell
1.93666378818079e-110,-3.16509041177604,0.018,0.158,4.34664820619297e-106,TNFAIP2,NK_cell
2.62326448662971e-110,2.37633465333037,0.12,0.033,5.88765481379171e-106,RP4-728D4.2,NK_cell
6.19667332499105e-110,1.47426396437771,0.223,0.096,1.39078136106099e-105,PTGER2,NK_cell
3.16244927875685e-109,0.933988479539019,0.468,0.301,7.09780116124188e-105,PLAC8,NK_cell
6.82479640450352e-109,1.41920071487655,0.293,0.151,1.53175730502677e-104,PXN,NK_cell
1.60035799457466e-108,0.844205502841558,0.536,0.375,3.59184348302338e-104,CD53,NK_cell
1.60289272383577e-108,-3.47559162144042,0.015,0.151,3.59753242937701e-104,HCK,NK_cell
1.67153752342263e-108,-2.12587922239948,0.1,0.268,3.75159881756976e-104,HLA-DQB1,NK_cell
2.76907978704069e-108,-3.07631517262557,0.026,0.17,6.21492267403412e-104,PLAUR,NK_cell
1.24265797771278e-107,1.02607736934936,0.39,0.224,2.78902156517857e-103,ZEB2,NK_cell
2.08294696109915e-107,-3.59645685735817,0.015,0.149,4.67496615949094e-103,CSF3R,NK_cell
2.53821419776026e-107,-1.69332949240397,0.07,0.237,5.69676794545312e-103,BRI3,NK_cell
2.64071848780052e-107,-0.422932158955133,0.843,0.895,5.9268285740195e-103,RPL7,NK_cell
8.59237212730439e-107,-3.41704128552816,0.019,0.155,1.9284720002522e-102,NCF2,NK_cell
5.57477966863234e-106,0.566752945645797,0.417,0.249,1.25120354882784e-101,ALOX5AP,NK_cell
8.7775390303429e-106,-2.09650759965686,0.05,0.202,1.97003085997016e-101,HLA-DMB,NK_cell
1.71303317589289e-105,0.904699129677744,0.575,0.44,3.844731659974e-101,CALR,NK_cell
2.40061576978687e-105,0.498948550943404,0.784,0.677,5.38794203370966e-101,ARHGDIB,NK_cell
3.10569040417426e-105,1.20107667898732,0.342,0.194,6.97041154312871e-101,RHOF,NK_cell
3.34377329233833e-105,1.86157207856999,0.177,0.068,7.50476477732415e-101,LPCAT1,NK_cell
1.18761908361202e-104,-1.76116831806442,0.096,0.265,2.66549227125882e-100,DNPH1,NK_cell
1.60547348756127e-104,0.960763369988332,0.469,0.318,3.60332469548251e-100,YWHAQ,NK_cell
2.892326929634e-104,-3.44825317448082,0.016,0.148,6.49153856087055e-100,IGSF6,NK_cell
3.60785159206828e-104,-1.14996342774412,0.287,0.479,8.09746211323805e-100,CHCHD10,NK_cell
2.11725496424037e-103,1.60555962899001,0.23,0.107,4.75196704174109e-99,GPR65,NK_cell
2.21093310438686e-103,2.871695434181,0.138,0.045,4.96221825948587e-99,PTGDS,NK_cell
2.709177131233e-103,1.59686949941983,0.227,0.103,6.08047715333934e-99,MRPL10,NK_cell
2.95523440554352e-103,0.566514767827664,0.728,0.602,6.63272809980187e-99,EMP3,NK_cell
8.81244851996823e-103,1.7653141034702,0.18,0.071,1.97786594582167e-98,PTPN22,NK_cell
1.25369655742443e-102,-3.90652834190188,0.01,0.137,2.81379655348339e-98,MPEG1,NK_cell
2.74272288767655e-102,1.06513311146177,0.433,0.287,6.15576724910125e-98,OSTF1,NK_cell
2.97601534526091e-102,1.37377751278122,0.317,0.178,6.67936884090358e-98,SASH3,NK_cell
3.45688439670681e-102,-1.4810980891043,0.218,0.388,7.75863133996877e-98,TKT,NK_cell
3.75096454868057e-102,1.2366889980767,0.272,0.134,8.41866483305867e-98,CD96,NK_cell
5.2077623436225e-102,1.39487697721069,0.309,0.168,1.16883018040263e-97,MACF1,NK_cell
7.55327885108748e-102,-2.61116296166957,0.028,0.166,1.69525790533807e-97,GCA,NK_cell
4.34358535679636e-101,-2.08211436633135,0.061,0.211,9.74874297479374e-97,LEF1,NK_cell
5.61272901496864e-101,0.614864553319807,0.713,0.634,1.25972090011956e-96,MYL12B,NK_cell
1.21426633338739e-100,-3.33750806365861,0.017,0.147,2.72529935865466e-96,CPVL,NK_cell
1.22872413807811e-100,1.00954625674982,0.285,0.144,2.7577484555025e-96,STOM,NK_cell
1.7547062947689e-99,-2.21775840993641,0.065,0.216,3.93826280797931e-95,FAM26F,NK_cell
2.27061250253602e-99,0.562564575130023,0.744,0.67,5.09616270069184e-95,PSME1,NK_cell
3.18541179528496e-99,-2.79507177070109,0.02,0.151,7.14933823333756e-95,LILRB2,NK_cell
3.98479007233438e-99,1.09013527087276,0.4,0.25,8.94346283834728e-95,CD3G,NK_cell
4.0529725243189e-99,-0.338149308470618,0.948,0.962,9.09649153358133e-95,RPL39,NK_cell
2.06863710709855e-98,-2.15325504803146,0.11,0.267,4.64284912317199e-94,SPP1,NK_cell
3.50016736137326e-98,1.19823478909816,0.328,0.186,7.85577562586615e-94,PPP3CC,NK_cell
8.96959253082301e-98,-1.00389582890437,0.296,0.475,2.01313534761792e-93,RNASET2,NK_cell
9.28416447332805e-98,-2.0363780713473,0.042,0.184,2.08373787439375e-93,CD4,NK_cell
1.25861216647529e-97,0.64870810550399,0.67,0.577,2.82482914643714e-93,PPIB,NK_cell
1.73478963834691e-97,-4.07431056449097,0.013,0.135,3.89356186430581e-93,FPR1,NK_cell
2.03169903886601e-97,1.11862570172195,0.375,0.228,4.55994532283088e-93,MYO1G,NK_cell
8.43721472456834e-97,1.27790619637168,0.281,0.146,1.89364847278212e-92,RAB29,NK_cell
3.30698642128239e-96,1.66447037169021,0.19,0.08,7.42220032392619e-92,ARAP2,NK_cell
5.88844441372745e-96,0.986482115293083,0.455,0.312,1.32160246421699e-91,FAM49B,NK_cell
1.12131557739648e-95,-2.25758625529102,0.033,0.168,2.51668068190866e-91,RAB31,NK_cell
2.0252367117417e-95,-1.48998109604283,0.109,0.273,4.54544127583308e-91,SOCS3,NK_cell
2.86815623856532e-95,-2.56916155045739,0.033,0.166,6.437289861836e-91,SGK1,NK_cell
3.90670497596749e-95,-2.00988780582337,0.097,0.249,8.76820864806144e-91,LGALS3,NK_cell
5.65676502251652e-95,0.792089971994079,0.541,0.395,1.26960434165361e-90,RNF213,NK_cell
7.30995847392925e-95,-2.74388557319545,0.066,0.209,1.64064707988868e-90,PDZK1IP1,NK_cell
8.92999401257282e-95,-3.0801363743929,0.015,0.136,2.00424785618184e-90,CD302,NK_cell
1.62510099035791e-94,0.368867391933222,0.905,0.83,3.6473766627593e-90,H3F3B,NK_cell
2.95970315283342e-94,2.22214321303234,0.114,0.034,6.64275775621933e-90,GK5,NK_cell
3.62176374125206e-94,1.32221342900017,0.314,0.178,8.12868654086613e-90,AKNA,NK_cell
4.69025450844936e-94,-3.08832681409492,0.017,0.141,1.05268072187637e-89,MS4A7,NK_cell
5.70300786296247e-94,-2.89165125496938,0.035,0.167,1.2799830847633e-89,GATM,NK_cell
4.01757218974441e-93,1.07546038886638,0.393,0.251,9.01703902266235e-89,SELPLG,NK_cell
7.32713639707036e-93,-2.85348865844523,0.035,0.165,1.64450249295847e-88,CCR7,NK_cell
9.95907733042838e-93,-2.97954259534403,0.034,0.164,2.23521531604135e-88,CXCL14,NK_cell
1.15420899474114e-92,1.25345960241039,0.276,0.144,2.59050666779701e-88,RNF125,NK_cell
1.07754324469425e-91,-0.328939209172414,0.945,0.951,2.41843805839177e-87,RPL12,NK_cell
1.5732645301814e-91,0.565171069104311,0.696,0.607,3.53103491153914e-87,YWHAZ,NK_cell
7.96354163085297e-91,1.59613775431133,0.2,0.09,1.78733728362864e-86,TFDP2,NK_cell
1.40853082725645e-90,-2.98855732448106,0.018,0.138,3.16130658869437e-86,MARCH1,NK_cell
1.72788457085522e-90,0.910852100754359,0.438,0.298,3.87806413082745e-86,WIPF1,NK_cell
2.71142789198679e-90,2.10388337497091,0.121,0.039,6.08552876077515e-86,HENMT1,NK_cell
1.45050673611732e-89,-2.77882781720813,0.021,0.142,3.25551731854171e-85,ANPEP,NK_cell
2.50825304425462e-89,-1.7625045175486,0.067,0.211,5.62952313252507e-85,NGFRAP1,NK_cell
6.12452790321196e-89,1.26591683932242,0.265,0.138,1.37458904259689e-84,DENND2D,NK_cell
6.37915934312497e-89,0.876613336161063,0.457,0.306,1.43173852297097e-84,SEPT1,NK_cell
6.64570510534571e-89,1.19633203772407,0.317,0.184,1.49156205384379e-84,CCDC107,NK_cell
6.72789321668947e-89,0.869639892825189,0.497,0.364,1.51000835355379e-84,MSN,NK_cell
1.58077375736968e-88,-2.73838990204213,0.064,0.2,3.5478886210405e-84,FXYD2,NK_cell
2.7314420087286e-88,-3.58810117778578,0.01,0.121,6.13044844439046e-84,FCGR1A,NK_cell
9.42281057398477e-88,-3.73908416894085,0.013,0.126,2.11485560522514e-83,ALOX5,NK_cell
1.02034574145531e-87,0.660296716455088,0.624,0.486,2.29006398212229e-83,AES,NK_cell
1.05189799441161e-87,1.38470241683819,0.184,0.079,2.36087985865741e-83,RAB37,NK_cell
1.63999044356772e-87,0.912184591187754,0.495,0.366,3.68079455154339e-83,CCDC85B,NK_cell
3.34031352214867e-87,1.52808057061446,0.215,0.103,7.49699966911048e-83,LYAR,NK_cell
5.83005876170737e-87,-0.816404464276033,0.268,0.442,1.3084983884776e-82,RGS10,NK_cell
4.70102527962577e-86,-2.99495402646681,0.015,0.129,1.05509811375921e-81,PILRA,NK_cell
1.17046979863308e-85,0.84278367779879,0.376,0.225,2.62700241605209e-81,LINC00861,NK_cell
1.25991596552189e-85,0.586200323043898,0.67,0.555,2.82775539301734e-81,LY6E,NK_cell
1.63765349166093e-85,0.441302869988204,0.843,0.807,3.67554949668379e-81,ACTG1,NK_cell
2.02379845177181e-85,-2.62059185636101,0.024,0.143,4.54221324515665e-81,SLC11A1,NK_cell
5.39124747029775e-85,-1.31384084358346,0.118,0.274,1.21001158223363e-80,GRINA,NK_cell
1.01316429714244e-84,-2.0330691144699,0.043,0.172,2.2739459485065e-80,CTSZ,NK_cell
2.16918296686527e-84,-2.74814233255807,0.025,0.142,4.86851425083241e-80,MAFB,NK_cell
7.19560991696014e-84,1.43278728732998,0.182,0.079,1.61498268976253e-79,ITGAM,NK_cell
1.67739311135696e-83,2.0516413120561,0.136,0.051,3.76474109912955e-79,CD38,NK_cell
1.9957742342822e-83,-2.72552774859449,0.017,0.128,4.47931569142298e-79,CD36,NK_cell
6.0691992512981e-83,-2.8037321402628,0.02,0.133,1.36217107996134e-78,MARCKS,NK_cell
1.21921581745478e-82,1.12004566918461,0.294,0.165,2.73640798069551e-78,FYN,NK_cell
1.61859890897939e-82,1.61357639877811,0.166,0.069,3.63278339131334e-78,NLRC3,NK_cell
1.93190371325499e-82,-1.83754495319332,0.068,0.203,4.33596469402949e-78,ODF3B,NK_cell
2.01628096238982e-82,-2.10501010879049,0.038,0.162,4.52534099198772e-78,APP,NK_cell
2.58057462079115e-82,-2.78029648499686,0.016,0.125,5.79184167890365e-78,RBM47,NK_cell
2.86819895470498e-82,1.70404584267667,0.158,0.064,6.43738573393986e-78,NPRL2,NK_cell
3.31544751993058e-82,1.50211370764694,0.194,0.089,7.44119041373221e-78,IKZF3,NK_cell
8.14153074975554e-82,-2.91639466427738,0.04,0.16,1.82728516147513e-77,PCSK1N,NK_cell
1.12907072355198e-81,-2.89998299055135,0.085,0.219,2.53408633194007e-77,GPX3,NK_cell
3.69140378546523e-81,1.55805048458037,0.147,0.057,8.28498665609816e-77,SLFN12L,NK_cell
3.91579550583362e-81,-1.34810401896929,0.099,0.245,8.78861143329297e-77,TMEM14C,NK_cell
4.85114736651581e-81,-2.55518063074622,0.018,0.129,1.08879151494081e-76,HNMT,NK_cell
5.69879853766713e-81,-2.49999384449347,0.019,0.13,1.27903834379401e-76,TGFBI,NK_cell
1.35068742409951e-80,1.20594612398087,0.282,0.158,3.03148285464895e-76,PARP8,NK_cell
1.63129695654911e-79,-1.47291860227333,0.069,0.204,3.66128288927882e-75,CDKN1A,NK_cell
1.70635817420948e-79,-2.73381781463867,0.024,0.135,3.82975028619577e-75,IFI30,NK_cell
1.82180199995926e-79,-3.70921927960667,0.011,0.113,4.08885240870857e-75,PLBD1,NK_cell
3.17073431807719e-79,0.896845418554376,0.311,0.179,7.11639610349245e-75,GBP5,NK_cell
4.60975041872933e-79,1.54341875069254,0.114,0.038,1.03461238397961e-74,TIGIT,NK_cell
5.61082731224858e-79,-3.06400905514552,0.014,0.118,1.25929408196107e-74,KCTD12,NK_cell
6.1284387215977e-79,1.67847875853784,0.156,0.065,1.37546678667539e-74,RALGDS,NK_cell
1.00881762577596e-78,-1.45172067230478,0.077,0.214,2.26419027929157e-74,SYPL1,NK_cell
1.13207266876575e-78,0.87321738813449,0.383,0.241,2.54082389777784e-74,SPOCK2,NK_cell
1.26636719223868e-78,1.1504219099545,0.281,0.159,2.84223452626049e-74,ACTN4,NK_cell
1.5407165953709e-78,1.53143342870817,0.207,0.101,3.45798432665044e-74,C11orf21,NK_cell
1.77151418883256e-78,-2.87572945715116,0.021,0.13,3.97598644541579e-74,ASS1,NK_cell
2.07017006429988e-78,-2.99146071866756,0.023,0.131,4.64628969231465e-74,RBP5,NK_cell
3.08990525627142e-78,-2.77313843665715,0.028,0.14,6.93498335717557e-74,S100A1,NK_cell
3.97549892990719e-78,1.10586888390389,0.316,0.189,8.92260979828369e-74,CYFIP2,NK_cell
4.24745144928075e-78,-1.47868619160315,0.101,0.241,9.53298003276572e-74,BLVRB,NK_cell
4.43818125070042e-78,1.38454619884225,0.198,0.093,9.96105399907201e-74,PARP15,NK_cell
4.89997058645435e-78,1.73965765578788,0.143,0.056,1.09974939842381e-73,TNF,NK_cell
1.24216572535984e-77,-3.07775160665565,0.018,0.124,2.78791675399763e-73,LGMN,NK_cell
1.50597331466489e-77,-3.26449100133126,0.015,0.117,3.38000650743387e-73,C19orf38,NK_cell
2.11769152363836e-77,-0.471255142903578,0.67,0.761,4.75294685565394e-73,SLC25A6,NK_cell
2.5786919230077e-77,-2.97426029780704,0.022,0.129,5.78761615199848e-73,CLEC12A,NK_cell
3.45956191662052e-77,1.57367298937159,0.186,0.086,7.76464076566309e-73,TXK,NK_cell
3.88866751579058e-77,0.960694794744153,0.371,0.241,8.72772537244038e-73,XBP1,NK_cell
4.75788849256348e-77,-3.20427954696338,0.012,0.113,1.06786049327095e-72,ZNF385A,NK_cell
5.95481140630572e-77,-2.02812914300952,0.046,0.165,1.33649787203126e-72,RCAN3,NK_cell
1.00997683374991e-76,-1.11404978220241,0.149,0.302,2.2667920056683e-72,NFKBIZ,NK_cell
4.91825389630826e-76,1.86143601397427,0.126,0.047,1.10385290448743e-71,RAP1GAP2,NK_cell
7.09017501615138e-76,-1.62604548347379,0.111,0.246,1.59131888062502e-71,TCF7,NK_cell
8.46664449882787e-76,-2.67481085158046,0.016,0.119,1.90025369131693e-71,PLXDC2,NK_cell
1.2261957970732e-75,-0.572279363451634,0.756,0.845,2.7520738469511e-71,ITM2B,NK_cell
1.81353646359316e-75,0.798508082447303,0.462,0.336,4.07030123888849e-71,HSPA5,NK_cell
1.91037765374899e-75,-1.95668049701915,0.037,0.152,4.28765160607424e-71,CREG1,NK_cell
2.00313043108288e-75,-3.12978231229182,0.021,0.124,4.49582593952241e-71,SMIM24,NK_cell
2.02261402445378e-75,-0.396518862696634,0.963,0.967,4.53955491648405e-71,RPL32,NK_cell
3.29065404489377e-75,0.936304276692952,0.416,0.29,7.38554393835957e-71,SPSB3,NK_cell
3.51167691567383e-75,-0.810380294136268,0.24,0.407,7.88160766953834e-71,SELL,NK_cell
7.88252542863394e-75,-3.36381296060761,0.011,0.108,1.7691540072026e-70,RNASE6,NK_cell
9.65363883171413e-75,-1.30284654024565,0.433,0.545,2.16666269938992e-70,PSAP,NK_cell
1.05166814282791e-74,0.856456836915641,0.43,0.297,2.36036397976295e-70,GIMAP7,NK_cell
5.93163632987322e-74,-1.28790260612551,0.246,0.393,1.33129645787675e-69,ATOX1,NK_cell
9.67698392076537e-74,0.273062599800729,0.947,0.915,2.17190227117658e-69,RPS3,NK_cell
1.38083587561523e-73,-2.70747835966068,0.038,0.148,3.09914803923081e-69,ALDOB,NK_cell
1.53935588079584e-73,-2.77128908707713,0.022,0.126,3.45493033885818e-69,SEPP1,NK_cell
1.62681339785079e-73,-1.92014992173574,0.056,0.176,3.65121999013632e-69,CYSTM1,NK_cell
2.01296958393226e-73,-2.90604883429753,0.064,0.182,4.51790893417755e-69,MT1G,NK_cell
2.15886887226235e-73,0.977266575515231,0.48,0.369,4.84536529690562e-69,JAK1,NK_cell
6.67315955080618e-73,-0.428392885245562,0.953,0.941,1.49772392958294e-68,RPS8,NK_cell
7.19731803483894e-73,1.23771726856191,0.279,0.164,1.61536605973925e-68,RNF166,NK_cell
1.24241331895717e-72,0.458014742144942,0.757,0.692,2.78847245306746e-68,DDX5,NK_cell
1.28510982119411e-72,1.85822485829711,0.119,0.044,2.88430048268806e-68,MMP25-AS1,NK_cell
1.71097643943665e-72,1.26303280321422,0.268,0.156,3.84011552067161e-68,SERTAD1,NK_cell
2.02473763051218e-72,-2.56991406501773,0.018,0.118,4.54432113792154e-68,PLXNB2,NK_cell
2.75154315986351e-72,-2.42617876923218,0.033,0.142,6.17556346799766e-68,ATP1B1,NK_cell
9.18467359436795e-72,0.989365813550369,0.322,0.199,2.06140814151994e-67,GLIPR2,NK_cell
1.35350904154305e-71,-3.23860066381607,0.012,0.107,3.03781569283922e-67,LRRC25,NK_cell
1.38335935228106e-71,1.4042251410684,0.23,0.123,3.1048117302596e-67,BTN3A1,NK_cell
1.93347789012938e-71,1.40363322252848,0.192,0.093,4.33949777660637e-67,BATF,NK_cell
2.75265620322515e-71,-0.278611920152529,0.94,0.95,6.17806158251852e-67,RPL36,NK_cell
4.372900337415e-71,1.12195331616856,0.169,0.075,9.81453751729421e-67,GZMK,NK_cell
5.44396282010609e-71,-2.00395558268067,0.028,0.132,1.22184301534461e-66,NCF4,NK_cell
6.66734065094902e-71,1.74465262476603,0.128,0.051,1.496417935699e-66,SLC25A20,NK_cell
7.01275654184647e-71,1.89139637137599,0.102,0.035,1.57394307825202e-66,LINC01138,NK_cell
7.25318039327497e-71,-2.05730159616692,0.067,0.187,1.62790380746663e-66,CRYAB,NK_cell
9.14431313841432e-71,-3.02260509135239,0.049,0.159,2.05234964078571e-66,MT1H,NK_cell
1.6451542573604e-70,-1.29879073313372,0.117,0.254,3.69238421521967e-66,PRDX3,NK_cell
3.11727390665771e-70,-1.75500314245102,0.058,0.176,6.99640955610257e-66,JAML,NK_cell
3.93846989931537e-70,1.35435051808258,0.207,0.106,8.8395018420234e-66,CBLB,NK_cell
4.10403582396508e-70,-2.73581285545376,0.018,0.114,9.21109800330722e-66,IL6R,NK_cell
4.42534611341684e-70,-3.01918762805254,0.014,0.109,9.93224681695276e-66,CD86,NK_cell
5.47370068943157e-70,-3.10546372230974,0.012,0.104,1.22851738273602e-65,LILRB3,NK_cell
6.35188727784966e-70,-1.07958541587122,0.159,0.303,1.42561758064058e-65,HSBP1,NK_cell
7.25095998705534e-70,-0.594127651641736,0.512,0.637,1.6274054594947e-65,SERP1,NK_cell
1.05969667420998e-69,-2.67206087865277,0.014,0.109,2.37838321559688e-65,LRP1,NK_cell
1.09397075282256e-69,-0.93017582551331,0.399,0.552,2.45530795763495e-65,NDUFB1,NK_cell
2.11309682259166e-69,0.301551073127142,0.857,0.836,4.74263450862472e-65,MYL6,NK_cell
3.09248816097544e-69,-1.98818505204759,0.032,0.137,6.94078042849328e-65,SMCO4,NK_cell
5.60420197067886e-69,1.18048952221107,0.241,0.133,1.25780709029916e-64,CDC42EP3,NK_cell
8.29204800504467e-69,0.502071753312227,0.74,0.676,1.86106725425223e-64,HMGB1,NK_cell
1.24547975601197e-68,-2.83579858993285,0.013,0.106,2.79535476439326e-64,UGT2B7,NK_cell
2.32932102306405e-68,-0.945915825795366,0.182,0.331,5.22792810416495e-64,SDCBP,NK_cell
5.49036535573551e-68,0.658815579364183,0.543,0.419,1.23225760044128e-63,IRF1,NK_cell
6.21384528743865e-68,0.367088705445846,0.852,0.83,1.39463543631273e-63,TMA7,NK_cell
1.61057900646142e-67,-1.23816452515984,0.134,0.269,3.61478352210202e-63,APLP2,NK_cell
3.56987819268849e-67,-1.78085661525924,0.068,0.186,8.01223461567004e-63,CD83,NK_cell
