p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,cell_type,comparison
0.0095929480241835,-4.45751813261605,0,0.345,1,SCIMP,Monocyte,unin_hto_vs_unin3
0.00964579981648143,3.76246262019281,0.312,0.034,1,TTC17,Monocyte,unin_hto_vs_unin3
0.0097120832022755,-1.6349205155755,0.25,0.655,1,SNX2,Monocyte,unin_hto_vs_unin3
0.00974917253658688,-0.567541226512264,0.938,0.966,1,CYBA,Monocyte,unin_hto_vs_unin3
0.00977006384866836,2.89194438524765,0.562,0.31,1,TCF7L2,Monocyte,unin_hto_vs_unin3
0.00990587074376263,2.83637332163118,0.375,0.069,1,DCAF7,Monocyte,unin_hto_vs_unin3
0.00995406021320179,-3.42711356355488,0.062,0.414,1,NDUFC2,Monocyte,unin_hto_vs_unin3
0.0100492170831763,-1.78024538945446,0.188,0.621,1,UQCRH,Monocyte,unin_hto_vs_unin3
0.0100492170831763,-1.18222151127655,0.188,0.621,1,NDUFV2,Monocyte,unin_hto_vs_unin3
0.0102310895843258,1.45937649884917,0.938,0.759,1,RETN,Monocyte,unin_hto_vs_unin3
0.0105401511583364,2.26267614478081,0.438,0.103,1,DDHD1,Monocyte,unin_hto_vs_unin3
0.0108319956532107,-1.24391721234483,0.188,0.69,1,HINT1,Monocyte,unin_hto_vs_unin3
0.0108405975376587,-3.52086024150512,0.062,0.414,1,ARID1A,Monocyte,unin_hto_vs_unin3
0.0114535413455641,-2.46598046996896,0.062,0.448,1,BID,Monocyte,unin_hto_vs_unin3
0.0115756059680083,-1.31330608048379,0.438,0.793,1,UBB,Monocyte,unin_hto_vs_unin3
0.0120652603178372,-1.51597618961523,0.25,0.655,1,NEDD8,Monocyte,unin_hto_vs_unin3
0.0123325638137817,-1.55860864758037,0.312,0.724,1,ARL6IP5,Monocyte,unin_hto_vs_unin3
0.0124315939035256,-2.2437586834378,0.062,0.448,1,PCMT1,Monocyte,unin_hto_vs_unin3
0.0127802780112547,-2.2179881256247,0.125,0.517,1,PRDX5,Monocyte,unin_hto_vs_unin3
0.0130167025479837,-1.4740291549373,0.188,0.655,1,BLOC1S1,Monocyte,unin_hto_vs_unin3
0.0130517538516476,-1.48817911332378,0.312,0.69,1,COX7A2,Monocyte,unin_hto_vs_unin3
0.0131133068407525,0.98861500164716,0.875,0.862,1,RPS4X,Monocyte,unin_hto_vs_unin3
0.0134673322001909,-1.50350110057944,0.188,0.621,1,HMGN1,Monocyte,unin_hto_vs_unin3
0.0134829041381811,-2.13152402635697,0.062,0.448,1,NDUFC1,Monocyte,unin_hto_vs_unin3
0.0137446260601331,-1.21206682793424,0.25,0.69,1,GLRX,Monocyte,unin_hto_vs_unin3
0.0139356061405916,-3.18169598593987,0.062,0.414,1,MAP1LC3B,Monocyte,unin_hto_vs_unin3
0.0139895944076751,2.01833377007614,0.688,0.483,1,LAIR1,Monocyte,unin_hto_vs_unin3
0.0142156043839905,-2.12097132635647,0.125,0.483,1,EIF3H,Monocyte,unin_hto_vs_unin3
0.0142156043839905,-2.97319106066226,0.125,0.483,1,CWC15,Monocyte,unin_hto_vs_unin3
0.0146120159418828,-2.18406690398815,0.062,0.448,1,SLIRP,Monocyte,unin_hto_vs_unin3
0.0151282819932368,-2.80077823447047,0.062,0.414,1,PDAP1,Monocyte,unin_hto_vs_unin3
0.0151282819932368,-3.04070390911708,0.062,0.414,1,SET,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-3.77003454426909,0,0.31,1,DYNC1LI1,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-4.28532954529879,0,0.31,1,HIGD2A,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-3.7156751641732,0,0.31,1,ENPP4,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-4.62610712757341,0,0.31,1,MICAL1,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-4.41095548062172,0,0.31,1,KDELR2,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-4.71781933137429,0,0.31,1,ZNF641,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-3.96692895890974,0,0.31,1,PSMC6,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-4.34973547940123,0,0.31,1,ARL2BP,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-3.84900064538072,0,0.31,1,UTP6,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-4.15417616871256,0,0.31,1,PLIN3,Monocyte,unin_hto_vs_unin3
0.0152440191643099,-3.63427620219167,0,0.31,1,TOMM22,Monocyte,unin_hto_vs_unin3
0.0152440191643099,3.63676096064017,0.375,0.103,1,TMEM63A,Monocyte,unin_hto_vs_unin3
0.0152440191643099,3.53252553019486,0.375,0.103,1,ZFX,Monocyte,unin_hto_vs_unin3
0.0153478579073307,-2.77188269651075,0.125,0.483,1,RAB10,Monocyte,unin_hto_vs_unin3
0.0157844212512974,-1.39929145409267,0.375,0.724,1,GSTO1,Monocyte,unin_hto_vs_unin3
0.0157844212512974,-1.31534274273464,0.375,0.724,1,SRP14,Monocyte,unin_hto_vs_unin3
0.0158236747919405,-1.28037635493859,0.062,0.448,1,EIF5A,Monocyte,unin_hto_vs_unin3
0.0160283541706707,-0.904246304481563,0.812,0.931,1,TYROBP,Monocyte,unin_hto_vs_unin3
0.016045305265184,-1.09311812647144,0.312,0.69,1,ATP5MC2,Monocyte,unin_hto_vs_unin3
0.0160884691380705,-1.54047137512622,0.25,0.621,1,POMP,Monocyte,unin_hto_vs_unin3
0.0160946746995037,0.919134510400826,1,0.931,1,CTSD,Monocyte,unin_hto_vs_unin3
0.0165587543512693,-2.18244046541587,0.125,0.483,1,LAMTOR5,Monocyte,unin_hto_vs_unin3
0.0166760750663318,1.09744401010074,0.812,0.69,1,CXCL16,Monocyte,unin_hto_vs_unin3
0.0167298409202439,3.73779061009589,0.375,0.103,1,FLVCR2,Monocyte,unin_hto_vs_unin3
0.0174492105028045,-0.330090667125284,0.312,0.759,1,MTRNR2L10,Monocyte,unin_hto_vs_unin3
0.0178046134272148,-2.13351064369871,0.188,0.517,1,ATP5PF,Monocyte,unin_hto_vs_unin3
0.0178527625609678,-2.11708127373795,0.125,0.483,1,PTBP3,Monocyte,unin_hto_vs_unin3
0.0178748381870116,-1.10558530896249,0.188,0.621,1,NDUFAB1,Monocyte,unin_hto_vs_unin3
0.0180756580833289,1.61429330770781,0.812,0.655,1,TYMP,Monocyte,unin_hto_vs_unin3
0.0180879110345691,1.23659275657892,0.688,0.448,1,LAMP1,Monocyte,unin_hto_vs_unin3
0.0182814109684442,2.38792324788095,0.5,0.241,1,DCP2,Monocyte,unin_hto_vs_unin3
0.018331209608852,-1.50362075508976,0.25,0.655,1,COX6A1,Monocyte,unin_hto_vs_unin3
